transactionId,farmerId,logisticsId,shipmentDatetime,shipmentDate,shipmentTime,dataSource,generatorVersion,origin,originState,originCity,originHub,destination,destinationState,destinationCity,destinationMarket,season,routeDistanceKm,quantitySentCrates,averageCrateWeightKg,quantitySentKg,pricePerCrateNgn,packagingType,transportMode,roadCondition,checkpointDelayHours,vehicleBreakdown,coldStorageAvailable,storageType,hoursSinceHarvestAtDispatch,storageDelayHours,ripenessLevel,initialDamageLevel,handlingQuality,humidityPercent,transitTimeHours,averageTemperatureC,spoilageStatus,spoilageStatusLabel,spoilageRatePercent,quantitySpoiledCrates,quantityDeliveredCrates,potentialRevenueNgn,deliveredRevenueNgn,financialLossNgn
TXN-2026-005209,FRM-485,LOG-30,2026-07-16T09:45:00,2026-07-16,09:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,993.2,206,25.4,5232.4,23515,Plastic Crate,Traditional Open Truck,Poor,0.0,No,No,Open Storage,15.9,5.8,Ripe,Moderate,Fair,80.9,37.3,32.3,0,Not Spoiled,11.5,24,182,4844090,4279730,564360
TXN-2026-005210,FRM-256,LOG-36,2026-12-05T05:15:00,2026-12-05,05:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,851.9,136,25.5,3468.0,12089,Raffia Basket,Traditional Open Truck,Poor,0.0,No,No,Shaded Storage,32.8,1.4,Unripe,Moderate,Poor,48.4,33.2,29.9,1,Spoiled,62.0,84,52,1644104,628628,1015476
TXN-2026-005211,FRM-765,LOG-58,2026-01-17T06:30:00,2026-01-17,06:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,981.4,89,26.2,2331.8,11741,Sack,Traditional Open Truck,Good,0.0,No,Yes,Cold Storage,20.2,1.1,Unripe,Moderate,Fair,45.5,27.9,32.0,0,Not Spoiled,9.3,8,81,1044949,951021,93928
TXN-2026-005212,FRM-924,LOG-91,2026-07-19T08:00:00,2026-07-19,08:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1335.9,153,24.3,3717.9,15479,Wooden Crate,Covered Truck,Good,1.0,No,No,Open Storage,28.1,17.7,Overripe,Low,Good,80.4,31.7,29.0,1,Spoiled,19.7,30,123,2368287,1903917,464370
TXN-2026-005213,FRM-213,LOG-20,2026-07-02T06:30:00,2026-07-02,06:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,731.6,104,26.3,2735.2,15821,Plastic Crate,Refrigerated Reefer Van,Fair,1.0,No,No,No Storage,34.6,15.0,Ripe,None,Poor,88.4,19.8,17.1,1,Spoiled,43.2,45,59,1645384,933439,711945
TXN-2026-005214,FRM-960,LOG-64,2026-02-19T13:30:00,2026-02-19,13:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,740.6,107,22.0,2354.0,9377,Sack,Traditional Open Truck,Fair,1.0,No,No,Open Storage,6.9,17.1,Ripe,Severe,Poor,42.3,24.3,41.4,1,Spoiled,57.1,61,46,1003339,431342,571997
TXN-2026-005215,FRM-538,LOG-28,2026-05-11T19:00:00,2026-05-11,19:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,723.7,126,23.9,3011.4,14948,Raffia Basket,Covered Truck,Fair,2.0,No,No,Shaded Storage,16.6,9.3,Overripe,Low,Good,69.8,23.3,28.6,1,Spoiled,38.4,48,78,1883448,1165944,717504
TXN-2026-005216,FRM-649,LOG-28,2026-08-15T11:30:00,2026-08-15,11:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,853.5,205,26.2,5371.0,18135,Plastic Crate,Traditional Open Truck,Fair,4.0,No,No,No Storage,10.1,13.9,Semi-ripe,None,Poor,69.2,30.2,29.2,0,Not Spoiled,8.9,18,187,3717675,3391245,326430
TXN-2026-005217,FRM-992,LOG-82,2026-01-15T07:15:00,2026-01-15,07:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Dry Season,551.5,148,24.8,3670.4,11724,Plastic Crate,Covered Truck,Good,2.0,No,No,Open Storage,3.4,9.4,Ripe,None,Poor,62.2,15.1,26.4,0,Not Spoiled,0.0,0,148,1735152,1735152,0
TXN-2026-005218,FRM-150,LOG-78,2026-03-31T09:15:00,2026-03-31,09:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,802.1,111,27.1,3008.1,12438,Wooden Crate,Traditional Open Truck,Fair,0.0,No,No,Shaded Storage,7.1,10.1,Ripe,Moderate,Fair,58.3,24.5,30.3,1,Spoiled,35.8,40,71,1380618,883098,497520
TXN-2026-005219,FRM-883,LOG-48,2026-01-29T16:30:00,2026-01-29,16:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,883.3,211,24.4,5148.4,11489,Plastic Crate,Traditional Open Truck,Fair,2.0,No,No,No Storage,34.7,0.2,Ripe,Moderate,Poor,59.9,29.5,42.1,1,Spoiled,63.8,135,76,2424179,873164,1551015
TXN-2026-005220,FRM-502,LOG-89,2026-10-05T19:30:00,2026-10-05,19:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1229.1,186,24.2,4501.2,17139,Plastic Crate,Covered Truck,Fair,0.0,No,No,No Storage,25.8,6.4,Overripe,Low,Fair,72.1,31.1,28.7,1,Spoiled,41.8,78,108,3187854,1851012,1336842
TXN-2026-005221,FRM-547,LOG-93,2026-12-19T05:45:00,2026-12-19,05:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1121.6,116,23.7,2749.2,12280,Wooden Crate,Traditional Open Truck,Fair,6.0,Yes,No,Open Storage,13.4,10.4,Overripe,None,Good,41.8,46.3,41.0,0,Not Spoiled,11.2,13,103,1424480,1264840,159640
TXN-2026-005222,FRM-778,LOG-43,2026-08-12T19:00:00,2026-08-12,19:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,617.4,202,25.0,5050.0,19608,Raffia Basket,Traditional Open Truck,Good,0.0,Yes,No,Shaded Storage,29.4,17.3,Overripe,Severe,Good,72.0,28.9,32.9,1,Spoiled,78.6,159,43,3960816,843144,3117672
TXN-2026-005223,FRM-228,LOG-35,2026-11-07T14:00:00,2026-11-07,14:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Dry Season,580.0,108,22.7,2451.6,12389,Sack,Traditional Open Truck,Fair,1.0,No,No,No Storage,13.2,8.8,Semi-ripe,Low,Fair,38.5,19.5,35.2,0,Not Spoiled,12.5,14,94,1338012,1164566,173446
TXN-2026-005224,FRM-771,LOG-29,2026-04-22T11:00:00,2026-04-22,11:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,804.5,211,26.9,5675.9,20730,Raffia Basket,Covered Truck,Good,0.0,No,No,Shaded Storage,29.8,2.2,Ripe,Low,Good,81.2,19.3,26.2,0,Not Spoiled,1.0,2,209,4374030,4332570,41460
TXN-2026-005225,FRM-486,LOG-61,2026-12-05T05:00:00,2026-12-05,05:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1227.7,100,22.7,2270.0,8825,Raffia Basket,Traditional Open Truck,Good,1.0,No,No,No Storage,7.5,11.3,Ripe,Moderate,Fair,62.3,35.8,38.5,1,Spoiled,58.4,58,42,882500,370650,511850
TXN-2026-005226,FRM-632,LOG-72,2026-08-14T10:30:00,2026-08-14,10:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1296.1,169,22.1,3734.9,20009,Plastic Crate,Traditional Open Truck,Good,0.0,No,No,Open Storage,13.4,6.0,Unripe,Severe,Fair,81.5,36.1,25.5,0,Not Spoiled,9.2,16,153,3381521,3061377,320144
TXN-2026-005227,FRM-460,LOG-95,2026-08-30T06:30:00,2026-08-30,06:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1042.0,154,23.4,3603.6,17608,Plastic Crate,Traditional Open Truck,Poor,4.0,Yes,No,Shaded Storage,18.4,3.5,Semi-ripe,Moderate,Fair,85.7,44.3,31.0,0,Not Spoiled,8.2,13,141,2711632,2482728,228904
TXN-2026-005228,FRM-989,LOG-48,2026-04-06T07:00:00,2026-04-06,07:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1139.8,174,22.9,3984.6,21164,Wooden Crate,Covered Truck,Poor,0.0,No,No,Open Storage,19.6,10.8,Overripe,Severe,Poor,72.7,35.9,24.6,0,Not Spoiled,18.0,31,143,3682536,3026452,656084
TXN-2026-005229,FRM-372,LOG-18,2026-03-14T05:15:00,2026-03-14,05:15:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Dry Season,822.3,88,25.1,2208.8,11269,Raffia Basket,Traditional Open Truck,Fair,0.0,No,Yes,Open Storage,10.5,11.6,Ripe,Severe,Poor,53.7,24.2,37.8,1,Spoiled,53.7,47,41,991672,462029,529643
TXN-2026-005230,FRM-456,LOG-68,2026-11-12T15:45:00,2026-11-12,15:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1013.9,164,23.0,3772.0,13437,Raffia Basket,Covered Truck,Poor,4.0,No,No,Open Storage,35.6,0.8,Ripe,None,Fair,38.5,36.4,32.6,0,Not Spoiled,8.6,14,150,2203668,2015550,188118
TXN-2026-005231,FRM-679,LOG-51,2026-03-03T10:45:00,2026-03-03,10:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Dry Season,1028.1,152,22.8,3465.6,12836,Raffia Basket,Traditional Open Truck,Fair,2.0,No,No,Open Storage,22.2,15.6,Ripe,None,Fair,67.8,33.2,32.4,0,Not Spoiled,7.0,11,141,1951072,1809876,141196
TXN-2026-005232,FRM-763,LOG-80,2026-07-11T16:00:00,2026-07-11,16:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,919.7,272,27.5,7480.0,18667,Plastic Crate,Covered Truck,Good,1.0,No,Yes,Open Storage,2.2,14.4,Ripe,None,Good,66.4,22.1,28.1,0,Not Spoiled,0.4,1,271,5077424,5058757,18667
TXN-2026-005233,FRM-871,LOG-71,2026-11-26T07:00:00,2026-11-26,07:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,959.5,199,27.0,5373.0,10469,Wooden Crate,Traditional Open Truck,Fair,1.0,No,No,Shaded Storage,2.5,11.2,Ripe,None,Good,50.2,31.4,34.3,0,Not Spoiled,4.5,9,190,2083331,1989110,94221
TXN-2026-005234,FRM-279,LOG-17,2026-02-08T05:45:00,2026-02-08,05:45:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Dry Season,575.4,177,23.7,4194.9,9939,Plastic Crate,Traditional Open Truck,Poor,1.0,No,No,Shaded Storage,17.3,3.3,Semi-ripe,None,Poor,54.8,21.1,42.7,0,Not Spoiled,0.0,0,177,1759203,1759203,0
TXN-2026-005235,FRM-175,LOG-80,2026-03-26T10:30:00,2026-03-26,10:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,1028.1,156,23.2,3619.2,12624,Plastic Crate,Traditional Open Truck,Fair,6.0,No,No,No Storage,6.0,9.4,Overripe,None,Good,66.4,34.2,39.9,1,Spoiled,39.4,61,95,1969344,1199280,770064
TXN-2026-005236,FRM-817,LOG-76,2026-12-19T15:00:00,2026-12-19,15:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,803.5,228,24.7,5631.6,9491,Plastic Crate,Traditional Open Truck,Fair,1.0,No,No,Open Storage,15.1,0.8,Unripe,Moderate,Good,52.9,24.0,29.4,1,Spoiled,20.2,46,182,2163948,1727362,436586
TXN-2026-005237,FRM-362,LOG-93,2026-03-19T06:00:00,2026-03-19,06:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1061.8,231,27.0,6237.0,12254,Plastic Crate,Covered Truck,Poor,1.0,No,Yes,Cold Storage,14.7,14.8,Semi-ripe,Low,Poor,53.1,34.6,33.4,0,Not Spoiled,0.5,1,230,2830674,2818420,12254
TXN-2026-005238,FRM-486,LOG-38,2026-04-08T10:45:00,2026-04-08,10:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1083.1,99,26.4,2613.6,18309,Wooden Crate,Traditional Open Truck,Poor,0.0,No,No,No Storage,12.1,1.9,Ripe,None,Poor,77.1,36.7,26.5,1,Spoiled,86.0,85,14,1812591,256326,1556265
TXN-2026-005239,FRM-436,LOG-57,2026-12-11T09:00:00,2026-12-11,09:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,781.8,134,24.8,3323.2,10948,Wooden Crate,Traditional Open Truck,Good,4.0,No,No,Open Storage,23.4,15.8,Ripe,Moderate,Poor,46.0,27.0,35.0,1,Spoiled,66.9,90,44,1467032,481712,985320
TXN-2026-005240,FRM-691,LOG-97,2026-03-04T07:00:00,2026-03-04,07:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Dry Season,1194.6,158,25.9,4092.2,13268,Sack,Traditional Open Truck,Fair,0.0,No,No,Open Storage,21.2,13.5,Semi-ripe,Moderate,Good,39.4,34.7,36.0,0,Not Spoiled,13.6,21,137,2096344,1817716,278628
TXN-2026-005241,FRM-956,LOG-52,2026-02-11T09:30:00,2026-02-11,09:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,756.1,96,24.3,2332.8,8772,Raffia Basket,Traditional Open Truck,Fair,1.0,No,No,Open Storage,28.6,8.9,Semi-ripe,Moderate,Fair,47.3,24.9,35.3,0,Not Spoiled,7.0,7,89,842112,780708,61404
TXN-2026-005242,FRM-471,LOG-86,2026-10-31T13:30:00,2026-10-31,13:30:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,838.5,83,27.8,2307.4,14705,Wooden Crate,Traditional Open Truck,Good,0.0,No,No,No Storage,27.5,9.2,Semi-ripe,None,Good,67.7,24.0,24.7,0,Not Spoiled,0.0,0,83,1220515,1220515,0
TXN-2026-005243,FRM-987,LOG-81,2026-05-09T18:45:00,2026-05-09,18:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1152.2,247,25.6,6323.2,20779,Raffia Basket,Refrigerated Reefer Van,Poor,1.0,No,Yes,Cold Storage,15.3,16.7,Ripe,None,Good,65.1,31.4,14.7,0,Not Spoiled,2.0,5,242,5132413,5028518,103895
TXN-2026-005244,FRM-261,LOG-54,2026-06-02T07:00:00,2026-06-02,07:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,903.7,98,23.0,2254.0,17090,Plastic Crate,Traditional Open Truck,Fair,0.0,No,No,No Storage,22.4,5.3,Unripe,Moderate,Fair,66.8,25.5,33.0,1,Spoiled,38.7,38,60,1674820,1025400,649420
TXN-2026-005245,FRM-799,LOG-14,2026-01-04T15:00:00,2026-01-04,15:00:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,841.0,114,27.9,3180.6,11775,Plastic Crate,Covered Truck,Fair,2.0,No,No,No Storage,8.9,1.2,Ripe,Low,Poor,44.8,23.3,36.1,0,Not Spoiled,7.3,8,106,1342350,1248150,94200
TXN-2026-005246,FRM-379,LOG-29,2026-05-05T10:00:00,2026-05-05,10:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,776.4,82,26.8,2197.6,13866,Plastic Crate,Covered Truck,Poor,1.0,No,No,Shaded Storage,31.9,7.1,Ripe,Severe,Good,80.1,28.2,27.2,0,Not Spoiled,5.7,5,77,1137012,1067682,69330
TXN-2026-005247,FRM-539,LOG-83,2026-05-27T08:30:00,2026-05-27,08:30:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,904.4,243,23.4,5686.2,21727,Plastic Crate,Covered Truck,Poor,1.0,No,No,Open Storage,16.5,9.4,Semi-ripe,Moderate,Fair,78.3,28.4,26.7,0,Not Spoiled,2.0,5,238,5279661,5171026,108635
TXN-2026-005248,FRM-390,LOG-70,2026-04-21T13:45:00,2026-04-21,13:45:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1259.9,184,23.3,4287.2,17386,Raffia Basket,Traditional Open Truck,Fair,4.0,No,Yes,No Storage,12.8,1.2,Semi-ripe,None,Poor,69.0,39.4,34.8,1,Spoiled,54.9,101,83,3199024,1443038,1755986
TXN-2026-005249,FRM-627,LOG-80,2026-04-08T15:00:00,2026-04-08,15:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1074.1,194,23.2,4500.8,18556,Raffia Basket,Traditional Open Truck,Good,0.0,No,No,Shaded Storage,28.5,17.3,Overripe,None,Good,66.8,30.3,30.3,1,Spoiled,74.8,145,49,3599864,909244,2690620
TXN-2026-005250,FRM-381,LOG-53,2026-08-10T09:30:00,2026-08-10,09:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,989.6,50,26.9,1345.0,17010,Raffia Basket,Covered Truck,Fair,2.0,No,No,Shaded Storage,10.1,5.1,Overripe,None,Poor,74.3,27.4,25.9,1,Spoiled,31.0,16,34,850500,578340,272160
TXN-2026-005251,FRM-358,LOG-46,2026-09-04T13:30:00,2026-09-04,13:30:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Onitsha,Anambra,Onitsha,N/A,Rainy Season,588.9,298,25.4,7569.2,22247,Raffia Basket,Traditional Open Truck,Good,0.0,No,No,No Storage,15.4,1.0,Ripe,Moderate,Good,90.0,16.8,35.6,0,Not Spoiled,1.4,4,294,6629606,6540618,88988
TXN-2026-005252,FRM-772,LOG-31,2026-12-11T18:15:00,2026-12-11,18:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,793.4,235,24.5,5757.5,9253,Plastic Crate,Covered Truck,Fair,1.0,No,No,No Storage,27.2,5.3,Overripe,Low,Good,56.6,22.2,30.6,0,Not Spoiled,5.7,13,222,2174455,2054166,120289
TXN-2026-005253,FRM-381,LOG-60,2026-04-11T16:00:00,2026-04-11,16:00:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Onitsha,Anambra,Onitsha,N/A,Rainy Season,819.2,100,26.0,2600.0,21617,Plastic Crate,Refrigerated Reefer Van,Poor,2.0,Yes,Yes,Shaded Storage,6.7,13.1,Ripe,Low,Good,85.5,33.6,12.2,0,Not Spoiled,8.7,9,91,2161700,1967147,194553
TXN-2026-005254,FRM-760,LOG-26,2026-09-05T12:00:00,2026-09-05,12:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Rainy Season,1288.5,224,25.6,5734.4,22002,Plastic Crate,Traditional Open Truck,Poor,4.0,No,No,Open Storage,21.7,1.1,Overripe,None,Poor,71.6,44.5,24.2,1,Spoiled,61.1,137,87,4928448,1914174,3014274
TXN-2026-005255,FRM-699,LOG-12,2026-04-08T05:30:00,2026-04-08,05:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1228.2,249,22.8,5677.2,24087,Raffia Basket,Traditional Open Truck,Fair,2.0,No,No,Open Storage,16.4,3.4,Semi-ripe,None,Good,68.1,36.3,31.3,0,Not Spoiled,2.5,6,243,5997663,5853141,144522
TXN-2026-005256,FRM-695,LOG-36,2026-04-03T11:00:00,2026-04-03,11:00:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1152.4,103,26.8,2760.4,19372,Plastic Crate,Covered Truck,Fair,1.0,No,No,No Storage,7.9,16.1,Ripe,Low,Poor,91.6,30.5,28.5,0,Not Spoiled,5.0,5,98,1995316,1898456,96860
TXN-2026-005257,FRM-377,LOG-57,2026-10-05T11:15:00,2026-10-05,11:15:00,Synthetic prototype,1.0.0,Jos (Fadan Karshi),Plateau,Jos,Fadan Karshi,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,792.0,81,22.5,1822.5,13889,Raffia Basket,Covered Truck,Good,1.0,No,No,No Storage,34.4,5.7,Ripe,Severe,Good,87.5,20.7,29.8,1,Spoiled,47.7,39,42,1125009,583338,541671
TXN-2026-005258,FRM-185,LOG-73,2026-09-18T10:15:00,2026-09-18,10:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,1001.6,59,23.6,1392.4,19435,Sack,Refrigerated Reefer Van,Fair,0.0,No,No,Open Storage,2.6,9.5,Ripe,Severe,Good,85.7,21.3,13.9,0,Not Spoiled,0.7,0,59,1146665,1146665,0
TXN-2026-005259,FRM-350,LOG-10,2026-11-27T09:30:00,2026-11-27,09:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,989.8,148,24.1,3566.8,9112,Raffia Basket,Traditional Open Truck,Fair,1.0,Yes,No,Shaded Storage,12.6,2.6,Overripe,Severe,Fair,41.1,37.4,33.0,0,Not Spoiled,2.0,3,145,1348576,1321240,27336
TXN-2026-005260,FRM-863,LOG-40,2026-02-17T14:00:00,2026-02-17,14:00:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,923.9,222,26.1,5794.2,8739,Wooden Crate,Traditional Open Truck,Good,0.0,No,Yes,Cold Storage,11.9,12.5,Semi-ripe,Moderate,Fair,51.3,26.2,32.6,0,Not Spoiled,4.9,11,211,1940058,1843929,96129
TXN-2026-005261,FRM-705,LOG-37,2026-01-11T16:15:00,2026-01-11,16:15:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Port Harcourt (Oil Mill),Rivers,Port Harcourt,Oil Mill,Dry Season,978.7,193,27.9,5384.7,13873,Plastic Crate,Traditional Open Truck,Fair,2.0,Yes,No,No Storage,3.0,1.4,Ripe,Moderate,Fair,37.4,39.9,29.0,1,Spoiled,53.9,104,89,2677489,1234697,1442792
TXN-2026-005262,FRM-792,LOG-28,2026-04-16T18:30:00,2026-04-16,18:30:00,Synthetic prototype,1.0.0,Kano (Yankaba),Kano,Kano,Yankaba,Onitsha,Anambra,Onitsha,N/A,Rainy Season,1098.8,75,26.5,1987.5,19993,Wooden Crate,Covered Truck,Poor,0.0,No,No,Open Storage,27.4,15.7,Overripe,Moderate,Poor,70.6,31.2,26.1,0,Not Spoiled,11.8,9,66,1499475,1319538,179937
TXN-2026-005263,FRM-632,LOG-79,2026-07-31T13:45:00,2026-07-31,13:45:00,Synthetic prototype,1.0.0,Kaduna (Zaria),Kaduna,Zaria,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Rainy Season,814.8,88,24.4,2147.2,16478,Plastic Crate,Traditional Open Truck,Fair,0.0,No,No,No Storage,32.3,0.8,Ripe,Low,Fair,70.1,24.5,31.1,0,Not Spoiled,3.0,3,85,1450064,1400630,49434
TXN-2026-005264,FRM-615,LOG-54,2026-08-02T05:45:00,2026-08-02,05:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Lagos (Mile 12),Lagos,Lagos,Mile 12,Rainy Season,1228.6,55,27.2,1496.0,17357,Plastic Crate,Traditional Open Truck,Good,1.0,No,No,Open Storage,5.5,10.1,Ripe,None,Poor,68.5,35.9,31.0,0,Not Spoiled,0.0,0,55,954635,954635,0
TXN-2026-005265,FRM-288,LOG-94,2026-01-25T07:45:00,2026-01-25,07:45:00,Synthetic prototype,1.0.0,Gombe,Gombe,Gombe,N/A,Ibadan (Bodija),Oyo,Ibadan,Bodija,Dry Season,1066.7,236,26.1,6159.6,9942,Raffia Basket,Refrigerated Reefer Van,Good,0.0,Yes,Yes,Cold Storage,33.3,3.7,Overripe,Moderate,Fair,65.4,26.2,12.0,1,Spoiled,29.6,70,166,2346312,1650372,695940
